id,pred
2434-3,0.154
2435-2,0.409
2435-3,0.198
2437-2,0.35
2438-3,0.186
2438-5,0.56
2439-2,0.119
2439-4,0.175
2440-1,0.33
2440-5,0.342
2441-1,0.675
2441-4,0.052
2442-1,0.288
2442-10,0.686
2442-2,0.734
2442-7,0.214
2442-8,0.624
2442-9,0.202
2443-4,0.35
2443-5,0.071
2443-6,0.373
2444-1,0.18
2444-2,0.343
2445-2,0.226
2445-3,0.305
2446-2,0.542
2447-2,0.468
2450-2,0.189
2452-4,0.064
2452-6,0.122
2453-1,0.129
2453-2,0.195
2453-4,0.445
2454-1,0.637
2454-2,0.359
2455-1,0.398
2455-2,0.366
2457-2,0.229
2457-3,0.165
2459-1,0.088
2459-2,0.122
246-1,0.416
2460-5,0.183
2460-6,0.22
2460-7,0.469
2460-8,0.31
2460-9,0.642
2461-2,0.086
2462-1,0.121
2463-2,0.134
2464-1,0.63
2464-2,0.376
2465-1,0.163
2466-4,0.448
2468-1,0.234
2469-1,0.164
247-4,0.485
247-6,0.536
2472-1,0.341
2472-2,0.254
2472-4,0.123
2472-7,0.087
2472-8,0.266
2474-2,0.308
2475-1,0.149
2476-2,0.361
2477-4,0.339
2479-2,0.178
248-1,0.192
248-4,0.27
2480-4,0.248
2482-2,0.164
2482-3,0.078
2482-4,0.19
2483-4,0.12
2483-5,0.329
2484-1,0.142
2484-3,0.102
2485-2,0.154
2486-1,0.114
2488-6,0.63
2488-9,0.102
2489-2,0.093
2489-3,0.187
2489-5,0.086
2492-2,0.445
2493-1,0.114
2493-6,0.14
2494-1,0.457
2494-3,0.533
2495-1,0.252
2495-2,0.214
2498-3,0.333
2498-4,0.121
25-4,0.361
250-1,0.13
250-2,0.466
250-3,0.296
250-4,0.375
250-8,0.72
2500-3,0.624
2502-1,0.552
2504-13,0.265
2504-15,0.281
2504-16,0.398
2504-17,0.097
2504-18,0.204
2504-19,0.194
2504-6,0.199
2504-7,0.285
2504-9,0.084
2505-1,0.288
2509-4,0.123
2509-6,0.508
251-1,0.471
2511-1,0.1
2512-3,0.18
2514-1,0.345
2514-2,0.145
2514-3,0.303
2514-7,0.166
2515-5,0.384
2517-1,0.309
2518-2,0.058
2518-5,0.268
2519-6,0.384
252-3,0.606
2520-2,0.603
2521-4,0.206
2521-5,0.21
2521-9,0.183
2523-10,0.949
2523-11,0.067
2523-12,0.303
2523-4,0.243
2523-8,0.261
2525-2,0.13
2528-4,0.094
2529-1,0.367
253-3,0.245
2530-2,0.198
2530-3,0.392
2530-5,0.173
2530-6,0.389
2532-4,0.16
2532-5,0.132
2533-4,0.203
2537-1,0.069
2537-2,0.938
2539-1,0.143
2539-5,0.215
254-4,0.098
2540-1,0.084
2540-2,0.156
2541-10,0.158
2541-14,0.114
2541-16,0.775
2541-6,0.243
2542-2,0.255
2543-1,0.088
2545-1,0.288
2545-3,0.592
2545-5,0.63
2547-4,0.41
2548-3,0.282
2548-4,0.045
255-10,0.166
255-12,0.316
255-3,0.47
255-4,0.237
255-5,0.239
255-9,0.355
2550-3,0.357
2553-1,0.256
2553-3,0.376
2553-4,0.43
2553-5,0.371
2553-7,0.215
2553-8,0.141
2555-3,0.29
2555-4,0.792
2555-5,0.38
2557-1,0.191
2557-2,0.431
2557-4,0.387
2558-3,0.208
2560-1,0.346
2561-1,0.445
2561-8,0.242
2566-2,0.113
2566-7,0.595
2567-2,0.069
2568-2,0.146
2569-2,0.257
2569-3,0.225
257-1,0.079
257-10,0.207
257-11,0.073
257-12,0.349
257-4,0.099
2571-3,0.079
2574-1,0.396
2574-2,0.169
2574-3,0.494
2574-5,0.124
2574-7,0.279
2575-1,0.127
2576-1,0.059
2577-3,0.139
2577-4,0.258
2578-1,0.202
2578-8,0.345
2579-1,0.114
2579-5,0.124
2579-7,0.149
2579-9,0.068
258-2,0.09
2580-3,0.548
2580-4,0.196
2581-1,0.097
2581-2,0.11
2582-1,0.702
2582-2,0.178
2582-4,0.149
2582-5,0.179
2584-4,0.151
2584-5,0.2
2584-6,0.517
2585-1,0.389
2585-4,0.379
2585-5,0.568
2586-3,0.697
2586-5,0.274
2586-6,0.462
2589-1,0.227
2589-10,0.229
2589-11,0.071
2589-15,0.148
2589-16,0.491
2589-18,0.107
2589-23,0.107
2589-24,0.185
2589-26,0.305
2589-3,0.194
2589-7,0.23
259-3,0.126
259-7,0.106
2590-11,0.287
2590-4,0.126
2590-5,0.234
2590-6,0.551
2590-8,0.382
2592-3,0.077
2595-1,0.709
2595-5,0.159
2595-9,0.443
2596-4,0.398
2596-5,0.228
2597-3,0.122
2597-5,0.44
2598-2,0.117
2598-4,0.027
2599-1,0.309
260-1,0.084
260-10,0.121
260-3,0.169
260-9,0.342
2600-2,0.359
2600-4,0.119
2600-5,0.352
2601-1,0.198
2601-7,0.29
2603-1,0.096
2603-3,0.342
2605-2,0.123
2607-1,0.354
2607-10,0.201
2607-11,0.279
2607-2,0.137
2607-3,0.354
2608-2,0.353
2609-2,0.167
2609-5,0.572
2610-2,0.109
2611-1,0.225
2612-3,0.163
2616-1,0.22
2616-2,0.218
2617-3,0.272
2617-6,0.242
2618-6,0.267
2619-1,0.298
262-2,0.218
262-3,0.365
2620-3,0.32
2621-2,0.07
2621-6,0.175
2622-1,0.114
2623-2,0.05
2624-1,0.131
2625-1,0.279
2625-10,0.141
2625-26,0.262
2625-31,0.148
2625-7,0.148
2625-8,0.109
2626-3,0.431
2628-1,0.153
2628-2,0.198
2629-2,0.279
2629-4,0.249
2629-6,0.095
2629-7,0.132
2629-8,0.092
263-1,0.104
263-4,0.334
263-5,0.295
2632-4,0.37
2632-5,0.234
2632-7,0.312
2633-1,0.259
2633-4,0.035
2634-2,0.075
2636-2,0.222
2637-1,0.304
2638-1,0.155
2639-1,0.093
2639-5,0.362
2640-1,0.956
2640-10,0.311
2640-6,0.52
2640-9,0.383
2641-2,0.093
2642-4,0.601
2644-3,0.12
2645-3,0.176
2646-1,0.808
2646-2,0.291
2647-10,0.056
2647-2,0.267
2647-3,0.187
2648-3,0.278
2648-4,0.783
2648-7,0.688
2649-5,0.172
2649-7,0.376
2649-8,0.1
2650-1,0.192
2650-4,0.038
2650-5,0.179
2653-6,0.071
2654-5,0.152
2655-5,0.096
2655-9,0.201
2657-11,0.262
2657-12,0.299
2657-3,0.107
2657-4,0.257
2657-6,0.264
2657-7,0.39
2660-7,0.127
2661-1,0.276
2661-6,0.098
2662-1,0.216
2663-2,0.476
2664-3,0.423
2666-3,0.186
2666-5,0.129
2666-6,0.18
2666-7,0.579
2667-3,0.065
2667-5,0.217
2667-6,0.113
2668-1,0.328
2669-1,0.349
2669-3,0.219
267-11,0.2
267-16,0.495
267-19,0.454
267-2,0.248
267-21,0.681
2670-2,0.424
2671-2,0.397
2672-10,0.099
2672-15,0.153
2672-2,0.047
2672-21,0.178
2672-3,0.277
2672-9,0.118
2673-2,0.123
2674-1,0.206
2675-1,0.259
2675-11,0.111
2675-13,0.192
2675-15,0.584
2675-3,0.214
2675-7,0.211
2677-1,0.456
2677-3,0.664
2678-1,0.064
2678-3,0.361
2678-7,0.385
2678-8,0.229
2679-2,0.566
2679-3,0.229
268-1,0.08
268-3,0.306
268-4,0.406
268-7,0.172
2680-1,0.283
2681-5,0.393
2681-6,0.101
2681-7,0.309
2681-8,0.176
2682-1,0.255
2682-2,0.458
2682-4,0.358
2683-2,0.322
2683-3,0.129
2684-2,0.067
2687-3,0.204
2688-4,0.31
2688-7,0.189
2689-2,0.199
2689-6,0.121
2690-1,0.516
2690-16,0.069
2690-17,0.376
2690-4,0.078
2690-6,0.057
2690-7,0.244
2691-1,0.109
2693-7,0.161
2694-6,0.124
2696-1,0.125
2696-6,0.15
2699-6,0.165
27-10,0.298
27-11,0.06
27-6,0.267
27-8,0.566
270-10,0.136
270-5,0.206
270-7,0.184
2700-1,0.093
2700-4,0.246
2701-1,0.235
2701-2,0.315
2701-3,0.093
2702-4,0.587
2702-5,0.793
2704-1,0.223
2704-2,0.488
2704-4,0.03
2705-10,0.167
2705-2,0.515
2705-3,0.023
2705-4,0.166
2705-7,0.162
2705-9,0.273
2706-1,0.047
2706-10,0.315
2706-7,0.064
2706-8,0.139
2706-9,0.347
2707-1,0.123
2707-5,0.277
2707-6,0.648
2708-1,0.936
2708-2,0.351
2709-6,0.116
2709-9,0.08
271-3,0.331
2711-2,0.209
2712-2,0.499
2714-3,0.304
2714-4,0.283
2714-6,0.176
2715-2,0.259
2716-1,0.077
2717-4,0.964
2719-6,0.523
272-2,0.564
2721-1,0.11
2722-2,0.395
2722-6,0.222
2723-2,0.201
2723-3,0.512
2724-1,0.379
2724-2,0.268
2724-3,0.263
2724-9,0.29
2725-1,0.261
2725-2,0.26
2726-10,0.184
2726-4,0.638
2726-5,0.294
2726-6,0.056
2726-8,0.397
2727-3,0.152
2729-4,0.079
2729-6,0.238
2729-7,0.595
273-3,0.36
273-4,0.159
273-5,0.561
2730-3,0.467
2730-4,0.2
2730-5,0.385
2731-9,0.099
2732-1,0.189
2733-1,0.227
2735-1,0.133
2735-10,0.144
2735-11,0.284
2735-12,0.087
2735-4,0.242
2735-5,0.366
2736-1,0.172
2736-3,0.313
2736-4,0.371
2736-5,0.327
2736-6,0.409
2737-1,0.917
2737-3,0.383
2738-3,0.132
2738-4,0.109
2739-1,0.164
2739-2,0.239
2739-5,0.359
2739-7,0.089
274-2,0.694
2740-2,0.213
2740-3,0.091
2743-1,0.413
2744-2,0.597
2745-1,0.198
2746-1,0.192
2747-3,0.317
2747-4,0.076
2747-5,0.177
2751-12,0.583
2751-3,0.188
2751-4,0.16
2751-8,0.249
2753-4,0.09
2753-6,0.822
2753-7,0.118
2756-1,0.279
2756-2,0.29
2757-1,0.326
2757-2,0.245
2757-3,0.202
2757-5,0.183
2758-1,0.357
2758-4,0.313
2759-1,0.291
276-3,0.194
2762-2,0.251
2763-3,0.582
2764-1,0.369
2765-4,0.159
2765-7,0.556
2766-1,0.633
2766-2,0.163
2767-1,0.18
2767-2,0.078
2767-3,0.208
2767-4,0.089
2767-5,0.11
2767-9,0.166
2768-2,0.298
277-6,0.559
2770-2,0.379
2771-3,0.185
2771-4,0.259
2773-1,0.191
2773-6,0.152
2773-7,0.252
2774-2,0.349
2774-3,0.107
2774-8,0.169
2774-9,0.555
2775-3,0.377
2776-4,0.111
2776-7,0.326
2777-2,0.238
2777-3,0.228
2778-1,0.305
2778-3,0.839
2779-1,0.151
278-2,0.316
2780-4,0.227
2780-5,0.084
2781-4,0.04
2782-1,0.144
2783-2,0.331
2783-5,0.321
2783-6,0.084
2785-2,0.308
2786-1,0.161
2786-3,0.233
2786-5,0.091
2787-3,0.342
2788-3,0.123
2788-5,0.183
2788-6,0.427
2789-2,0.371
279-1,0.119
279-3,0.08
279-4,0.171
2790-1,0.421
2790-2,0.127
2790-3,0.262
2790-4,0.293
2790-7,0.275
2791-1,0.101
2791-2,0.264
2791-4,0.326
2791-5,0.269
2791-6,0.536
2792-3,0.192
2792-4,0.253
2793-2,0.624
2793-3,0.249
2795-1,0.44
2795-3,0.12
2795-4,0.411
2798-1,0.138
2798-4,0.188
28-1,0.295
28-2,0.328
28-3,0.676
28-5,0.2
280-2,0.048
280-3,0.545
280-7,0.429
2800-1,0.364
2800-2,0.371
2801-12,0.156
2801-7,0.084
2802-11,0.079
2802-4,0.167
2802-5,0.134
2802-7,0.235
2802-9,0.135
2803-2,0.311
2804-10,0.162
2804-13,0.911
2804-17,0.219
2804-6,0.113
2804-7,0.278
2805-1,0.184
2807-3,0.131
2808-1,0.629
2808-2,0.527
2808-3,0.125
2809-2,0.388
2809-3,0.45
2809-4,0.424
281-2,0.275
281-3,0.183
281-7,0.539
281-9,0.203
2810-3,0.112
2811-3,0.077
2811-7,0.263
2812-2,0.331
2812-3,0.165
2813-1,0.617
2814-1,0.31
2814-2,0.516
2814-4,0.112
2815-2,0.179
2817-3,0.516
2817-4,0.168
2817-5,0.259
2818-1,0.06
2818-3,0.308
2818-6,0.28
2818-7,0.481
2819-2,0.485
2819-4,0.349
282-2,0.111
282-3,0.182
2820-2,0.08
2820-3,0.059
2822-1,0.36
2822-3,0.222
2822-4,0.231
2822-5,0.223
2825-1,0.134
2825-2,0.232
2825-3,0.454
2826-2,0.311
2826-5,0.284
2827-3,0.444
2827-4,0.285
2828-1,0.123
2828-2,0.171
2828-3,0.677
2829-2,0.066
2829-3,0.072
2829-8,0.351
2829-9,0.166
2831-1,0.247
2832-1,0.109
2835-2,0.379
2835-3,0.26
2837-1,0.383
2837-3,0.223
2839-2,0.25
2839-5,0.47
284-4,0.145
2841-2,0.96
2842-3,0.358
2842-4,0.276
2842-5,0.161
2843-3,0.137
2844-1,0.123
2844-12,0.098
2844-13,0.074
2844-2,0.711
2844-4,0.123
2844-6,0.259
2844-8,0.093
2845-4,0.082
2846-1,0.204
2846-3,0.1
2846-4,0.128
2846-7,0.225
2847-1,0.489
2848-2,0.457
2849-1,0.088
2850-5,0.215
2850-7,0.61
2853-1,0.546
2854-1,0.419
2854-3,0.278
2854-5,0.048
2854-8,0.457
2855-1,0.102
2855-14,0.235
2855-16,0.146
2855-17,0.362
2855-6,0.256
2855-8,0.26
2855-9,0.126
2856-1,0.216
2857-1,0.055
2858-1,0.291
2858-3,0.052
2858-5,0.069
2858-7,0.069
2859-2,0.09
286-3,0.43
286-4,0.463
2860-1,0.68
2861-3,0.317
2863-2,0.43
2863-4,0.265
2864-14,0.636
2864-15,0.293
2864-17,0.44
2864-19,0.211
2864-21,0.043
2864-26,0.179
2864-29,0.171
2864-4,0.328
2864-5,0.094
2864-9,0.441
2865-4,0.102
2865-6,0.155
2865-7,0.43
2866-4,0.214
2867-4,0.043
2868-4,0.132
2869-11,0.207
2869-6,0.233
2869-8,0.164
287-1,0.121
287-2,0.181
2871-1,0.225
2871-2,0.639
2871-4,0.105
2872-11,0.45
2872-4,0.14
2872-6,0.284
2873-1,0.651
2874-1,0.478
2874-2,0.89
2874-3,0.454
2874-6,0.408
2875-3,0.403
2875-4,0.095
2875-6,0.131
2876-1,0.399
2876-3,0.54
2877-2,0.336
2878-7,0.221
2879-3,0.124
2880-14,0.162
2880-5,0.537
2880-9,0.201
2882-4,0.351
2882-6,0.157
2882-7,0.161
2883-1,0.068
2883-2,0.439
2883-3,0.389
2883-6,0.263
2883-7,0.164
2884-2,0.621
2885-12,0.13
2885-14,0.29
2885-2,0.254
2885-5,0.171
2887-4,0.158
2887-7,0.188
2888-2,0.253
2889-2,0.236
2889-3,0.302
2889-5,0.373
289-5,0.478
2890-1,0.379
2890-4,0.094
2890-5,0.344
2892-3,0.117
2893-1,0.351
2898-2,0.27
2899-2,0.519
2899-4,0.081
2899-5,0.675
290-1,0.07
290-4,0.453
290-6,0.078
2900-12,0.543
2900-8,0.498
2902-10,0.304
2902-11,0.177
2904-1,0.082
2905-2,0.101
2905-5,0.49
2905-7,0.364
2906-1,0.042
2906-3,0.063
2906-5,0.052
2907-2,0.239
2907-7,0.13
2909-1,0.252
2909-2,0.224
2909-3,0.719
2909-4,0.127
291-6,0.29
291-9,0.367
2911-2,0.449
2911-4,0.2
2912-1,0.598
2912-5,0.3
2913-3,0.076
2913-8,0.314
2914-5,0.102
2914-7,0.349
2914-9,0.862
2916-13,0.199
2916-8,0.147
2917-2,0.102
2917-3,0.183
2919-1,0.351
2919-2,0.24
2919-7,0.437
292-1,0.509
292-8,0.399
292-9,0.287
2920-2,0.407
2920-4,0.181
2920-8,0.2
2921-7,0.099
2922-1,0.151
2923-1,0.212
2923-3,0.184
2923-4,0.09
2923-5,0.092
2923-7,0.132
2924-1,0.06
2924-2,0.195
2924-4,0.132
2924-5,0.125
2924-9,0.11
2925-11,0.18
2925-13,0.358
2925-15,0.279
2925-17,0.503
2925-2,0.249
2926-1,0.142
2926-4,0.104
2926-6,0.295
2927-2,0.187
2927-3,0.054
293-5,0.131
293-6,0.375
293-9,0.027
2931-1,0.279
2931-3,0.386
2932-1,0.105
2932-2,0.122
2933-3,0.373
2934-2,0.226
2935-1,0.077
2936-10,0.465
2936-11,0.437
2936-5,0.513
2936-6,0.172
2937-10,0.063
2937-11,0.067
2937-13,0.166
2937-18,0.169
2937-2,0.119
2937-24,0.034
2937-26,0.77
2937-27,0.239
2937-29,0.25
2937-3,0.208
2937-30,0.311
2939-2,0.144
2939-4,0.695
2939-5,0.293
294-7,0.491
2941-2,0.328
2942-8,0.28
2943-1,0.234
2943-4,0.241
2944-1,0.163
2944-2,0.219
2945-1,0.072
2946-1,0.286
2946-2,0.179
2946-9,0.274
2947-3,0.083
2948-1,0.338
2948-4,0.606
2948-5,0.149
2949-2,0.149
2950-1,0.237
2951-5,0.335
2952-1,0.034
2953-1,0.168
2954-2,0.588
2955-1,0.192
2956-1,0.392
2957-5,0.226
2957-7,0.272
2958-5,0.129
2958-6,0.205
296-2,0.42
2960-2,0.197
2960-3,0.107
2962-4,0.147
2963-1,0.126
2964-1,0.243
2964-2,0.249
2964-6,0.108
2965-2,0.234
2969-10,0.659
2969-2,0.11
2969-9,0.28
2970-2,0.352
2971-1,0.103
2972-11,0.285
2972-14,0.282
2972-15,0.669
2972-2,0.173
2972-5,0.288
2972-6,0.387
2973-2,0.284
2974-1,0.61
2974-2,0.162
2975-2,0.143
2976-1,0.154
2976-2,0.127
2976-5,0.235
2977-3,0.584
2977-4,0.258
2978-2,0.454
2978-4,0.95
2979-3,0.313
2979-4,0.296
2979-7,0.173
2979-8,0.362
298-3,0.404
2980-1,0.312
2981-5,0.265
2981-7,0.521
2982-4,0.458
2982-5,0.213
2984-1,0.18
2986-1,0.485
2986-2,0.106
2987-1,0.258
2988-6,0.141
2988-7,0.138
299-1,0.214
299-7,0.155
2990-3,0.14
2990-4,0.239
2991-1,0.086
2992-3,0.188
2993-1,0.277
2993-2,0.149
2993-5,0.218
2993-8,0.124
2994-1,0.548
2994-2,0.115
2995-2,0.186
2995-4,0.157
2995-5,0.457
2996-2,0.12
2996-3,0.548
2996-4,0.286
2996-7,0.302
2996-8,0.306
2997-1,0.111
2998-1,0.14
2998-6,0.511
2999-1,0.12
3-2,0.158
300-3,0.135
300-4,0.531
300-6,0.768
300-9,0.084
3000-1,0.62
3001-1,0.461
3001-2,0.29
3002-1,0.136
3002-13,0.114
3002-3,0.452
3002-4,0.17
3002-9,0.106
3003-3,0.442
3003-6,0.098
3004-10,0.283
3004-11,0.107
3004-14,0.145
3004-8,0.226
3005-6,0.075
3006-1,0.05
3006-2,0.44
3006-3,0.468
3007-1,0.066
3008-3,0.123
3008-5,0.32
3009-5,0.724
301-1,0.124
3010-1,0.037
3010-4,0.093
3010-7,0.12
3012-2,0.095
3013-1,0.367
3013-10,0.178
3013-11,0.364
3013-4,0.178
3014-1,0.32
3014-3,0.511
3014-4,0.354
3015-4,0.087
3015-5,0.344
3016-1,0.655
3016-10,0.124
3016-2,0.242
3016-7,0.304
3016-8,0.291
3017-2,0.192
3017-4,0.493
3018-17,0.187
3018-2,0.428
3018-4,0.264
3018-5,0.534
3019-12,0.165
3019-2,0.522
3019-4,0.384
3019-8,0.322
3021-3,0.236
3021-7,0.212
3021-8,0.223
3023-3,0.189
3025-1,0.291
3025-2,0.807
3026-2,0.541
3027-1,0.211
3027-3,0.169
3028-4,0.16
3028-8,0.074
3029-3,0.153
303-1,0.059
303-2,0.23
303-5,0.071
303-6,0.563
3030-3,0.579
3030-4,0.228
3031-2,0.223
3031-6,0.149
3033-3,0.201
3033-4,0.139
3035-4,0.193
3036-1,0.187
3036-5,0.073
3037-4,0.242
3037-7,0.153
304-1,0.241
3041-1,0.526
3041-12,0.384
3041-17,0.364
3041-20,0.247
3041-23,0.425
3041-9,0.499
3042-2,0.457
3042-4,0.313
3043-1,0.069
3045-2,0.112
3045-4,0.21
3045-5,0.23
3045-6,0.874
3045-7,0.413
3046-1,0.476
3046-4,0.292
3047-1,0.057
3047-5,0.098
3048-3,0.231
3048-7,0.464
3049-1,0.057
3049-2,0.241
3049-3,0.679
305-1,0.218
3050-1,0.13
3050-4,0.05
3051-6,0.177
3052-1,0.344
3052-2,0.318
3052-4,0.722
3054-1,0.353
3054-4,0.189
3054-8,0.114
3056-1,0.75
3058-1,0.077
3059-3,0.121
3061-1,0.335
3061-3,0.239
3061-4,0.19
3061-7,0.274
3062-1,0.303
3062-3,0.525
3064-2,0.117
3064-3,0.136
3065-2,0.284
3066-5,0.334
3067-16,0.219
3067-3,0.381
3067-6,0.156
3067-7,0.617
3068-1,0.16
3069-1,0.453
3069-2,0.224
3069-3,0.184
307-3,0.052
307-4,0.19
307-5,0.297
307-7,0.081
3072-4,0.231
3073-1,0.078
3073-2,0.227
3073-5,0.103
3073-7,0.598
3074-13,0.653
3074-14,0.346
3074-18,0.303
3074-3,0.322
3074-7,0.158
3075-4,0.184
3077-1,0.17
3077-2,0.183
3077-3,0.107
3077-6,0.23
3079-10,0.296
3079-15,0.26
3079-16,0.132
3079-6,0.176
308-2,0.132
308-3,0.198
3080-1,0.432
3084-1,0.292
3084-2,0.218
3085-8,0.137
3086-4,0.188
3086-7,0.287
3087-2,0.543
3087-3,0.13
3087-4,0.466
3088-4,0.235
3088-5,0.471
3088-9,0.175
3089-1,0.666
3089-2,0.07
309-1,0.345
309-5,0.194
309-6,0.16
3090-3,0.477
3090-5,0.121
3091-3,0.452
3092-2,0.332
3092-3,0.223
3093-1,0.372
3093-2,0.115
3093-4,0.222
3094-1,0.5
3094-5,0.617
3095-2,0.056
3095-3,0.204
3095-5,0.456
3096-2,0.119
3096-4,0.091
3097-3,0.163
3097-4,0.1
3097-5,0.292
3098-3,0.113
3098-4,0.251
3098-5,0.275
3098-6,0.054
3098-8,0.072
3099-10,0.102
3099-3,0.375
3099-5,0.103
3099-8,0.487
310-1,0.131
310-6,0.191
3102-1,0.153
3104-2,0.498
3104-8,0.256
3104-9,0.077
3105-5,0.204
3107-1,0.448
3107-6,0.214
3108-3,0.088
3108-6,0.593
3109-5,0.313
3110-2,0.241
3110-5,0.183
3111-2,0.261
3111-3,0.375
3111-4,0.586
3112-3,0.21
3112-5,0.493
3113-4,0.31
3114-5,0.26
3114-7,0.222
3115-3,0.259
3116-4,0.912
3117-3,0.193
3117-4,0.243
312-10,0.1
312-12,0.247
312-15,0.091
312-16,0.217
312-19,0.227
312-21,0.058
312-23,0.248
312-4,0.407
312-7,0.388
312-9,0.31
3120-11,0.14
3120-12,0.644
3120-8,0.124
3122-1,0.067
3124-2,0.151
3124-5,0.31
3125-2,0.055
3126-4,0.085
3127-11,0.147
3127-23,0.236
3127-4,0.491
3127-9,0.125
3128-2,0.226
3128-3,0.065
3129-2,0.184
313-3,0.136
313-4,0.489
313-8,0.237
313-9,0.241
3130-10,0.073
3130-13,0.53
3130-2,0.101
3130-6,0.249
3130-9,0.154
3131-4,0.647
3132-1,0.235
3132-3,0.458
3133-10,0.087
3133-3,0.353
3134-3,0.113
3134-4,0.108
3135-2,0.062
3135-7,0.182
3136-3,0.425
3137-1,0.347
3137-3,0.144
3137-4,0.172
3138-3,0.161
3138-4,0.518
3139-1,0.144
314-10,0.401
314-13,0.536
314-2,0.263
314-4,0.099
314-5,0.694
314-7,0.126
314-8,0.436
314-9,0.803
3141-10,0.969
3142-6,0.204
3143-1,0.428
3143-2,0.466
3144-1,0.197
3146-1,0.225
3146-11,0.248
3146-2,0.161
3146-3,0.202
3146-8,0.745
3146-9,0.231
3147-1,0.175
3147-4,0.149
3147-5,0.136
3147-6,0.222
3149-14,0.272
3149-2,0.19
3149-22,0.143
3149-8,0.118
3149-9,0.071
315-1,0.37
315-3,0.388
3150-1,0.088
3150-2,0.065
3150-3,0.164
3150-5,0.142
3151-1,0.161
3151-7,0.478
3153-2,0.079
3153-3,0.259
3156-12,0.509
3156-14,0.157
3156-2,0.161
3156-4,0.235
3157-2,0.324
3157-3,0.219
3157-5,0.143
3157-7,0.437
3158-4,0.272
3158-5,0.498
316-1,0.34
316-16,0.075
316-17,0.129
316-19,0.055
316-2,0.123
316-9,0.437
3160-1,0.351
3160-3,0.185
3161-1,0.377
3162-3,0.4
3163-3,0.455
3164-4,0.177
3165-1,0.305
3165-5,0.193
3166-1,0.123
3166-2,0.176
3167-3,0.204
3168-1,0.05
3169-1,0.238
3169-2,0.196
3169-6,0.466
317-1,0.496
317-2,0.139
317-4,0.35
3172-2,0.234
3173-1,0.189
3173-3,0.18
3174-1,0.315
3174-8,0.794
3175-1,0.107
3175-2,0.348
3176-2,0.387
3176-8,0.099
3177-1,0.18
3177-2,0.132
3178-11,0.126
3178-12,0.106
3178-8,0.097
3179-2,0.386
318-10,0.123
318-4,0.461
318-9,0.545
3180-3,0.155
3181-1,0.035
3181-8,0.828
3182-2,0.234
3182-3,0.205
3182-4,0.199
3184-1,0.082
3185-3,0.297
3185-6,0.076
3186-3,0.38
3186-4,0.456
3186-6,0.694
3186-7,0.314
3187-2,0.208
3187-3,0.216
3187-4,0.128
3188-3,0.105
3189-5,0.065
319-1,0.308
319-6,0.363
3190-12,0.224
3190-14,0.079
3190-7,0.155
3190-8,0.284
3191-10,0.176
3191-7,0.248
3191-9,0.183
3192-2,0.11
3192-3,0.142
3192-5,0.386
3193-2,0.07
3193-4,0.443
3195-4,0.236
3195-7,0.278
3195-9,0.424
3196-1,0.339
3196-11,0.129
3196-12,0.058
3196-2,0.143
3197-4,0.203
3198-3,0.115
3199-1,0.095
3199-2,0.145
320-12,0.151
320-14,0.82
320-15,0.186
320-16,0.378
320-8,0.073
3200-4,0.18
3201-11,0.3
3201-13,0.223
3201-15,0.113
3201-2,0.078
3201-7,0.146
3201-9,0.279
3203-4,0.169
3203-7,0.105
3205-2,0.122
3206-1,0.065
3206-3,0.078
3206-4,0.266
3206-8,0.411
3207-6,0.319
3208-2,0.284
3209-1,0.221
3209-2,0.246
3209-5,0.079
321-1,0.044
321-5,0.187
321-7,0.426
3210-3,0.212
3210-9,0.151
3211-3,0.229
3211-6,0.24
3211-8,0.482
3212-1,0.095
3212-2,0.893
3212-3,0.339
3215-1,0.487
3215-4,0.078
3215-5,0.085
3216-1,0.147
3216-2,0.205
3217-2,0.077
3218-1,0.083
3219-1,0.061
3219-2,0.679
322-1,0.794
322-11,0.692
322-4,0.071
322-7,0.066
3221-1,0.172
3221-5,0.081
3222-3,0.283
3223-1,0.376
3223-2,0.116
3223-3,0.244
3223-7,0.139
3224-1,0.374
3224-10,0.122
3224-11,0.083
3224-12,0.103
3224-3,0.119
3224-5,0.34
3225-3,0.204
3225-5,0.266
3226-12,0.77
3226-15,0.283
3226-17,0.181
3226-18,0.2
3226-19,0.244
3226-20,0.186
3226-3,0.169
3226-5,0.203
3226-7,0.182
3227-5,0.265
3228-3,0.075
3228-5,0.308
3230-2,0.619
3230-3,0.126
3232-1,0.185
3232-10,0.452
3232-4,0.248
3233-10,0.259
3233-4,0.262
3233-7,0.035
3233-9,0.29
3235-2,0.428
3235-4,0.397
3236-10,0.534
3236-3,0.248
3236-5,0.103
3236-6,0.164
3236-9,0.225
3237-1,0.08
3237-2,0.235
3237-3,0.134
3238-2,0.394
3238-5,0.477
3239-1,0.702
324-5,0.328
3240-3,0.96
3242-3,0.231
3242-5,0.088
3244-1,0.349
3245-6,0.598
3245-7,0.192
3246-3,0.267
3247-1,0.301
3248-1,0.296
3248-3,0.572
3249-2,0.255
325-6,0.273
3252-2,0.539
3252-4,0.338
3252-6,0.111
3253-2,0.169
3253-3,0.172
3254-1,0.614
3255-6,0.59
3257-2,0.185
3257-3,0.442
326-15,0.861
326-21,0.368
326-22,0.046
326-4,0.163
326-5,0.239
326-6,0.115
326-7,0.293
326-9,0.329
3260-2,0.364
3261-11,0.496
3261-12,0.068
3261-13,0.529
3261-3,0.199
3261-6,0.246
3261-8,0.171
